symbol,DATE,TIME_M,EX,TR_SCOND,SIZE,PRICE
ACW,20140304,15:49:10.105,Y,F,100,4.89
ACW,20140304,15:49:10.105,Y,F,100,4.89
ACW,20140304,15:49:10.105,T,F,100,4.89
ACW,20140304,15:49:10.118,D,@,300,4.89
ACW,20140304,15:49:13.460,N,@,100,4.88
ACW,20140304,15:49:13.482,D,@,100,4.885
ACW,20140304,15:49:14.027,D,@,100,4.885
ACW,20140304,15:49:27.178,Z,@,100,4.885
ACW,20140304,15:49:28.186,Z,@,300,4.885
ACW,20140304,15:49:30.101,Z,@,100,4.885
ACW,20140304,15:49:34.039,N,@,4100,4.88
ACW,20140304,15:49:35.093,D,@,200,4.8803
ACW,20140304,15:49:35.093,D,@,100,4.88
ACW,20140304,15:49:35.095,D,@,100,4.88
ACW,20140304,15:49:35.096,D,@,100,4.88
ACW,20140304,15:49:35.103,D,@,100,4.88
ACW,20140304,15:49:35.154,Z,@,100,4.885
ACW,20140304,15:49:35.223,D,F,100,4.88
ACW,20140304,15:49:35.329,D,@,100,4.885
ACW,20140304,15:49:35.377,N,@,236,4.88
ACW,20140304,15:49:35.380,K,@,4000,4.88
ACW,20140304,15:49:35.380,K,@,100,4.88
ACW,20140304,15:49:35.380,Z,I,41,4.88
ACW,20140304,15:49:35.386,P,F I,27,4.88
ACW,20140304,15:49:35.386,P,F I,59,4.88
ACW,20140304,15:49:35.386,P,F,100,4.88
ACW,20140304,15:49:35.386,P,F,100,4.88
ACW,20140304,15:49:35.386,P,F,100,4.88
ACW,20140304,15:49:35.386,T,F I,17,4.88
ACW,20140304,15:49:35.386,T,F,100,4.88
ACW,20140304,15:49:35.386,T,F,100,4.88
ACW,20140304,15:49:35.386,T,F,100,4.88
ACW,20140304,15:49:35.386,T,F,100,4.88
ACW,20140304,15:49:35.387,T,F,100,4.88
ACW,20140304,15:49:35.387,T,F,100,4.88
ACW,20140304,15:49:35.389,D,F,100,4.88
ACW,20140304,15:49:35.391,N,@,100,4.87
ACW,20140304,15:49:35.391,N,@,241,4.87
ACW,20140304,15:49:35.392,T,I,18,4.87
ACW,20140304,15:49:35.392,T,I,32,4.87
ACW,20140304,15:49:35.392,T,I,50,4.87
ACW,20140304,15:49:35.392,T,I,59,4.87
ACW,20140304,15:49:35.393,D,@,100,4.88
ACW,20140304,15:50:12.763,N,@,100,4.88
ACW,20140304,15:50:15.203,D,I,45,4.88
ACW,20140304,15:50:20.342,D,@,100,4.875
ACW,20140304,15:50:20.582,Z,@,100,4.875
ACW,20140304,15:50:20.582,T,@,100,4.875
ACW,20140304,15:50:20.583,P,@,100,4.875
ACW,20140304,15:50:20.584,D,@,100,4.875
ACW,20140304,15:50:20.591,D,@,100,4.875
ACW,20140304,15:50:20.596,D,@,100,4.875
ACW,20140304,15:50:20.654,Z,@,100,4.875
ACW,20140304,15:50:20.654,T,@,100,4.875
ACW,20140304,15:50:20.654,P,@,100,4.875
ACW,20140304,15:50:20.671,N,@,1261,4.87
ACW,20140304,15:50:21.011,D,@,100,4.87
ACW,20140304,15:50:21.013,D,@,100,4.87
ACW,20140304,15:50:21.014,D,@,100,4.87
ACW,20140304,15:50:21.016,D,@,100,4.87
ACW,20140304,15:50:21.017,D,@,100,4.87
ACW,20140304,15:50:21.019,D,@,100,4.87
ACW,20140304,15:50:21.022,D,@,100,4.87
ACW,20140304,15:50:21.024,D,@,100,4.87
ACW,20140304,15:50:21.025,D,@,100,4.87
ACW,20140304,15:50:43.846,D,@,100,4.875
ACW,20140304,15:50:47.606,D,@,100,4.87
ACW,20140304,15:50:47.726,D,@,300,4.875
ACW,20140304,15:50:48.419,D,@,100,4.875
ACW,20140304,15:50:50.228,D,@,100,4.875
ACW,20140304,15:50:53.922,D,@,100,4.875
ACW,20140304,15:50:57.790,D,@,100,4.875
ACW,20140304,15:50:57.795,N,@,100,4.88
ACW,20140304,15:51:02.368,T,@,100,4.875
ACW,20140304,15:51:05.369,T,@,100,4.875
ACW,20140304,15:51:09.061,P,F,100,4.87
ACW,20140304,15:51:09.062,P,F,100,4.87
ACW,20140304,15:51:09.062,K,F,100,4.87
ACW,20140304,15:51:09.062,P,F,100,4.87
ACW,20140304,15:51:09.062,T,F,186,4.87
ACW,20140304,15:51:09.062,T,F,100,4.87
ACW,20140304,15:51:09.062,T,F,100,4.87
ACW,20140304,15:51:09.062,T,F,100,4.87
ACW,20140304,15:51:09.062,N,F,639,4.87
ACW,20140304,15:51:42.885,D,F,100,4.87
ACW,20140304,15:51:43.084,D,@,100,4.865
ACW,20140304,15:52:01.031,B,@,100,4.87
ACW,20140304,15:52:08.004,D,@,100,4.865
ACW,20140304,15:52:26.931,N,@,100,4.86
ACW,20140304,15:52:26.952,D,@,100,4.865
ACW,20140304,15:52:26.987,D,@,100,4.865
ACW,20140304,15:52:27.769,D,@,300,4.865
ACW,20140304,15:52:27.780,D,@,100,4.865
ACW,20140304,15:52:27.781,D,@,300,4.865
ACW,20140304,15:52:27.961,D,@,100,4.865
ACW,20140304,15:52:27.970,D,@,100,4.865
ACW,20140304,15:52:27.970,D,@,100,4.865
ACW,20140304,15:52:27.972,D,@,100,4.865
ACW,20140304,15:52:27.978,D,@,100,4.865
ACW,20140304,15:52:31.243,D,@,100,4.865
ACW,20140304,15:52:35.901,D,@,100,4.865
ACW,20140304,15:52:42.561,D,@,100,4.865
ACW,20140304,15:52:45.751,D,@,100,4.865
ACW,20140304,15:52:49.321,D,@,100,4.865
ACW,20140304,15:52:58.190,D,@,100,4.86
ACW,20140304,15:53:07.190,D,@,100,4.86
ACW,20140304,15:53:18.436,N,F,100,4.86
ACW,20140304,15:53:24.303,B,@,100,4.87
ACW,20140304,15:53:24.412,D,@,100,4.865
ACW,20140304,15:53:46.025,D,@,100,4.865
ACW,20140304,15:53:52.195,D,@,100,4.86
ACW,20140304,15:53:59.139,B,@,100,4.87
ACW,20140304,15:54:21.152,P,F,100,4.865
ACW,20140304,15:54:21.152,P,F,100,4.86
ACW,20140304,15:54:21.152,P,F,100,4.86
ACW,20140304,15:54:21.152,P,F,100,4.86
ACW,20140304,15:54:21.152,P,F,100,4.86
ACW,20140304,15:54:21.153,P,F,100,4.86
ACW,20140304,15:54:21.153,N,@,290,4.86
ACW,20140304,15:54:21.153,P,F,100,4.86
ACW,20140304,15:54:21.153,N,F,600,4.85
ACW,20140304,15:54:21.153,Z,F,100,4.865
ACW,20140304,15:54:21.153,T,F,100,4.865
ACW,20140304,15:54:21.153,K,F,100,4.865
ACW,20140304,15:54:21.153,T,F,100,4.86
ACW,20140304,15:54:21.153,K,F,100,4.86
ACW,20140304,15:54:21.153,N,@,300,4.85
ACW,20140304,15:54:21.153,K,F,100,4.86
ACW,20140304,15:54:21.153,K,@,100,4.86
ACW,20140304,15:54:21.153,N,@,100,4.85
ACW,20140304,15:54:21.153,N,@,100,4.85
ACW,20140304,15:54:21.154,N,@,100,4.85
ACW,20140304,15:54:21.154,N,@,100,4.85
ACW,20140304,15:54:21.154,N,@,100,4.85
ACW,20140304,15:54:21.154,N,I,82,4.85
ACW,20140304,15:54:21.154,N,@,118,4.85
ACW,20140304,15:54:21.154,N,I,82,4.85
ACW,20140304,15:54:21.154,N,@,500,4.85
ACW,20140304,15:54:21.155,N,I,18,4.85
ACW,20140304,15:54:21.156,T,F I,82,4.85
ACW,20140304,15:54:21.157,T,F,100,4.85
ACW,20140304,15:54:21.157,D,F,100,4.86
ACW,20140304,15:54:21.157,T,I,18,4.85
ACW,20140304,15:54:21.187,J,F,100,4.84
ACW,20140304,15:54:21.321,N,F,100,4.84
ACW,20140304,15:54:21.323,N,F I,80,4.84
ACW,20140304,15:54:21.795,D,@,100,4.8304
ACW,20140304,15:55:00.051,T,@,100,4.84
ACW,20140304,15:55:00.109,D,@,200,4.84
ACW,20140304,15:55:00.123,N,F,700,4.84
ACW,20140304,15:55:38.059,D,@,100,4.845
ACW,20140304,15:55:39.058,D,@,100,4.845
ACW,20140304,15:55:45.945,N,@,239,4.84
ACW,20140304,15:56:17.401,K,@,100,4.845
ACW,20140304,15:56:17.401,K,@,200,4.84
ACW,20140304,15:56:17.402,N,@,800,4.84
ACW,20140304,15:56:17.415,K,F,100,4.84
ACW,20140304,15:56:17.418,K,F,100,4.84
ACW,20140304,15:56:25.457,D,@,600,4.8399
ACW,20140304,15:56:25.457,D,@,2400,4.8399
ACW,20140304,15:56:29.909,N,@,100,4.83
ACW,20140304,15:56:38.426,D,@,100,4.835
ACW,20140304,15:56:39.366,D,@,100,4.835
ACW,20140304,15:56:43.173,P,@,100,4.835
ACW,20140304,15:56:43.174,P,I,5,4.83
ACW,20140304,15:56:49.283,D,@,250,4.8334
ACW,20140304,15:57:38.088,D,@,100,4.835
ACW,20140304,15:57:39.067,D,@,100,4.835
ACW,20140304,15:58:23.739,D,F I,12,4.84
ACW,20140304,15:58:31.627,D,F I,30,4.84
ACW,20140304,15:58:32.727,N,F,100,4.83
ACW,20140304,15:58:38.251,J,F I,12,4.84
ACW,20140304,15:58:40.239,D,@,100,4.84
ACW,20140304,15:58:43.973,N,@,100,4.83
ACW,20140304,15:58:44.026,D,@,100,4.8325
ACW,20140304,15:58:44.472,N,@,100,4.83
ACW,20140304,15:58:50.720,D,@,100,4.84
ACW,20140304,15:59:01.485,Y,@,200,4.84
ACW,20140304,15:59:01.504,N,@,200,4.84
ACW,20140304,15:59:01.766,D,@,100,4.83
ACW,20140304,15:59:01.843,D,@,100,4.83
ACW,20140304,15:59:02.129,D,@,100,4.83
ACW,20140304,15:59:02.651,N,@,100,4.83
ACW,20140304,15:59:06.498,D,@,100,4.84
ACW,20140304,15:59:06.501,N,@,300,4.84
ACW,20140304,15:59:06.565,N,@,200,4.83
ACW,20140304,15:59:06.645,D,@,100,4.83
ACW,20140304,15:59:06.645,D,@,100,4.83
ACW,20140304,15:59:07.056,B,@,100,4.83
ACW,20140304,15:59:10.612,N,F,100,4.84
ACW,20140304,15:59:10.662,N,@,100,4.83
ACW,20140304,15:59:11.491,Y,@,100,4.84
ACW,20140304,15:59:11.505,N,@,400,4.84
ACW,20140304,15:59:11.562,N,@,200,4.83
ACW,20140304,15:59:16.503,N,@,400,4.84
ACW,20140304,15:59:16.591,N,@,200,4.83
ACW,20140304,15:59:16.602,Z,F I,65,4.83
ACW,20140304,15:59:16.711,D,@,100,4.83
ACW,20140304,15:59:16.712,D,@,100,4.83
ACW,20140304,15:59:17.158,N,@,100,4.83
ACW,20140304,15:59:18.362,N,@,100,4.83
ACW,20140304,15:59:21.495,B,@,400,4.84
ACW,20140304,15:59:21.577,N,@,100,4.83
ACW,20140304,15:59:21.853,J,F I,3,4.84
ACW,20140304,15:59:22.055,N,@,100,4.83
ACW,20140304,15:59:22.060,D,I,53,4.84
ACW,20140304,15:59:25.113,N,F,200,4.84
ACW,20140304,15:59:25.341,N,@,100,4.83
ACW,20140304,15:59:25.711,D,I,47,4.84
ACW,20140304,15:59:25.725,D,I,37,4.84
ACW,20140304,15:59:25.830,D,@,100,4.84
ACW,20140304,15:59:26.529,N,@,500,4.84
ACW,20140304,15:59:26.584,N,@,200,4.83
ACW,20140304,15:59:27.080,N,@,100,4.83
ACW,20140304,15:59:30.460,N,F,200,4.84
ACW,20140304,15:59:30.482,N,F,178,4.83
ACW,20140304,15:59:30.533,N,@,100,4.83
ACW,20140304,15:59:31.031,N,@,100,4.83
ACW,20140304,15:59:31.536,N,@,400,4.84
ACW,20140304,15:59:32.285,N,@,200,4.83
ACW,20140304,15:59:34.754,N,F I,45,4.84
ACW,20140304,15:59:35.045,N,F,200,4.84
ACW,20140304,15:59:35.807,D,@,100,4.84
ACW,20140304,15:59:36.099,D,@,100,4.835
ACW,20140304,15:59:36.108,N,I,21,4.84
ACW,20140304,15:59:36.547,N,@,500,4.84
ACW,20140304,15:59:39.237,D,@,194,4.8399
ACW,20140304,15:59:40.015,N,F,200,4.84
ACW,20140304,15:59:40.021,N,F,200,4.84
ACW,20140304,15:59:41.003,N,F,100,4.84
ACW,20140304,15:59:41.220,N,@,1300,4.84
ACW,20140304,15:59:41.532,N,@,400,4.84
ACW,20140304,15:59:41.533,N,@,100,4.84
ACW,20140304,15:59:43.093,B,F,400,4.83
ACW,20140304,15:59:43.100,D,F,200,4.83
ACW,20140304,15:59:43.132,N,@,100,4.84
ACW,20140304,15:59:43.133,P,F,112,4.84
ACW,20140304,15:59:43.134,P,F,188,4.84
ACW,20140304,15:59:43.143,P,I,36,4.84
ACW,20140304,15:59:43.143,P,@,168,4.84
ACW,20140304,15:59:43.145,T,F,100,4.84
ACW,20140304,15:59:43.154,Z,@,100,4.85
ACW,20140304,15:59:43.154,Z,@,100,4.85
ACW,20140304,15:59:43.155,T,@,100,4.85
ACW,20140304,15:59:43.155,T,I,50,4.85
ACW,20140304,15:59:43.158,N,@,3138,4.85
ACW,20140304,15:59:43.160,T,F,100,4.85
ACW,20140304,15:59:43.166,Z,@,100,4.86
ACW,20140304,15:59:43.168,Y,@,400,4.86
ACW,20140304,15:59:43.169,N,@,738,4.86
ACW,20140304,15:59:43.174,J,@,100,4.87
ACW,20140304,15:59:43.174,Z,@,100,4.87
ACW,20140304,15:59:43.174,Z,@,100,4.87
ACW,20140304,15:59:43.174,Z,@,100,4.87
ACW,20140304,15:59:43.174,Z,@,100,4.87
ACW,20140304,15:59:43.174,Z,@,100,4.87
ACW,20140304,15:59:43.174,Z,@,100,4.87
ACW,20140304,15:59:43.174,Z,@,100,4.87
ACW,20140304,15:59:43.174,Z,@,200,4.87
ACW,20140304,15:59:43.174,Z,@,100,4.87
ACW,20140304,15:59:43.175,Z,@,100,4.87
ACW,20140304,15:59:43.175,Z,@,100,4.87
ACW,20140304,15:59:43.175,Z,@,100,4.87
ACW,20140304,15:59:43.175,Z,@,100,4.87
ACW,20140304,15:59:43.175,Z,@,200,4.87
ACW,20140304,15:59:43.175,Z,@,200,4.87
ACW,20140304,15:59:43.175,Z,@,100,4.87
ACW,20140304,15:59:43.175,Z,I,70,4.87
ACW,20140304,15:59:43.175,N,@,700,4.87
ACW,20140304,15:59:43.935,P,@,112,4.86
ACW,20140304,15:59:43.935,P,@,224,4.86
ACW,20140304,15:59:43.935,P,@,164,4.86
ACW,20140304,15:59:44.985,Y,@,100,4.86
ACW,20140304,15:59:45.058,D,F,100,4.87
ACW,20140304,15:59:45.065,B,F,200,4.87
ACW,20140304,15:59:46.517,B,@,100,4.87
ACW,20140304,15:59:46.537,N,@,300,4.87
ACW,20140304,15:59:47.938,N,F,100,4.86
ACW,20140304,15:59:48.155,N,F,100,4.86
ACW,20140304,15:59:50.037,N,F,200,4.87
ACW,20140304,15:59:51.544,N,@,529,4.87
ACW,20140304,15:59:51.748,N,F,100,4.86
ACW,20140304,15:59:52.081,N,F I,38,4.86
ACW,20140304,15:59:52.207,N,F,100,4.86
ACW,20140304,15:59:52.222,B,F,112,4.85
ACW,20140304,15:59:52.663,N,@,1400,4.86
ACW,20140304,15:59:52.739,N,F,101,4.85
ACW,20140304,15:59:53.544,N,F,100,4.85
ACW,20140304,15:59:55.011,N,F,100,4.85
ACW,20140304,15:59:55.237,N,F,300,4.86
ACW,20140304,15:59:55.716,N,F,100,4.85
ACW,20140304,15:59:55.945,N,F,117,4.85
ACW,20140304,15:59:55.952,N,F,107,4.85
ACW,20140304,15:59:58.852,Z,F I,47,4.86
ACW,20140304,15:59:59.550,N,F,388,4.86
ACW,20140304,16:00:00.714,P,M,388,4.86
ACW,20140304,16:00:03.752,T,M,100,4.85
ACW,20140304,16:03:21.014,N,6,62505,4.86
ACW,20140304,16:27:54.598,D,TB,172,4.86
ACW,20140304,16:27:56.107,D,TB,2954,4.86
