DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,TR_SCOND,SIZE,PRICE,TR_STOPIND,TR_CORR,TR_SEQNUM,TR_SOURCE,TR_RF
20140304,9:58:41.463,B,ACW,,F,100,4.84,N,00,176096,C,
20140304,9:58:41.464,X,ACW,,F,100,4.84,N,00,176097,C,
20140304,9:58:41.468,D,ACW,,F,100,4.84,N,00,176098,C,
20140304,9:58:41.470,P,ACW,,@,2000,4.84,N,00,176100,C,
20140304,9:58:41.560,N,ACW,,F,100,4.83,N,00,176118,C,
20140304,9:59:25.473,D,ACW,,@,100,4.845,N,00,180351,C,N
20140304,9:59:25.514,D,ACW,,@,100,4.84,N,00,180367,C,N
20140304,9:59:43.327,D,ACW,,@,100,4.845,N,00,181859,C,N
20140304,10:00:00.131,D,ACW,,@,100,4.845,N,00,183095,C,N
20140304,10:00:29.525,D,ACW,,@,100,4.84,N,00,187370,C,N
20140304,10:01:10.792,J,ACW,,@,100,4.84,N,00,191535,C,
20140304,10:01:10.793,N,ACW,,@,100,4.84,N,00,191536,C,
20140304,10:01:34.157,D,ACW,,@,100,4.845,N,00,194191,C,N
20140304,10:01:44.807,N,ACW,,@,100,4.84,N,00,194932,C,
20140304,10:02:25.199,D,ACW,,@,100,4.845,N,00,198167,C,N
20140304,10:02:55.972,P,ACW,,@,100,4.845,N,00,201557,C,
20140304,10:03:16.234,D,ACW,,@,100,4.845,N,00,203162,C,N
20140304,10:03:18.393,P,ACW,,@,100,4.845,N,00,203247,C,
20140304,10:03:30.675,D,ACW,,@,100,4.8475,N,00,204271,C,T
20140304,10:03:30.677,D,ACW,,@,100,4.845,N,00,204272,C,T
20140304,10:03:30.681,D,ACW,,@,100,4.85,N,00,204274,C,T
20140304,10:03:30.682,P,ACW,,F,300,4.845,N,00,204275,C,
20140304,10:03:30.683,N,ACW,,F,200,4.85,N,00,204276,C,
20140304,10:03:30.684,D,ACW,,@,100,4.85,N,00,204277,C,T
20140304,10:03:30.715,D,ACW,,@,100,4.8475,N,00,204278,C,T
20140304,10:03:32.445,N,ACW,,F I,42,4.85,N,00,204353,C,
20140304,10:03:32.487,D,ACW,,@,100,4.84,N,00,204355,C,N
20140304,10:04:07.274,D,ACW,,@,200,4.845,N,00,207233,C,N
20140304,10:04:46.004,D,ACW,,@,100,4.845,N,00,209956,C,T
20140304,10:04:48.678,D,ACW,,@,100,4.8499,N,00,210155,C,T
20140304,10:04:58.309,D,ACW,,@,200,4.845,N,00,211208,C,N
20140304,10:05:49.345,D,ACW,,@,200,4.845,N,00,216523,C,N
20140304,10:05:54.323,N,ACW,,F I,1,4.85,N,00,216780,C,
20140304,10:06:25.583,N,ACW,,F,157,4.85,N,00,219335,C,
20140304,10:06:25.632,P,ACW,,@,100,4.85,N,00,219346,C,
20140304,10:06:25.632,T,ACW,,@,100,4.85,N,00,219347,C,
20140304,10:06:40.385,D,ACW,,@,100,4.855,N,00,220470,C,N
20140304,10:06:43.196,D,ACW,,@,100,4.86,N,00,220633,C,
20140304,10:06:46.474,D,ACW,,I,41,4.86,N,00,220794,C,
20140304,10:07:33.031,D,ACW,,@,200,4.855,N,00,224602,C,N
20140304,10:07:34.032,B,ACW,,@,100,4.85,N,00,224636,C,
20140304,10:07:44.910,P,ACW,,@,100,4.85,N,00,225247,C,
20140304,10:07:44.912,N,ACW,,F,467,4.85,N,00,225248,C,
20140304,10:07:44.939,T,ACW,,F,100,4.85,N,00,225250,C,
20140304,10:07:44.952,D,ACW,,@,100,4.84,N,00,225256,C,T
20140304,10:07:45.005,N,ACW,,F,100,4.84,N,00,225257,C,
20140304,10:08:25.676,D,ACW,,@,100,4.84,N,00,227647,C,N
20140304,10:09:18.308,P,ACW,,@,100,4.84,N,00,231629,C,
20140304,10:10:10.954,P,ACW,,@,200,4.84,N,00,236010,C,
20140304,10:11:03.597,P,ACW,,@,200,4.84,N,00,239881,C,
20140304,10:11:20.967,T,ACW,,I,44,4.84,N,00,240812,C,
20140304,10:11:20.970,D,ACW,,I,44,4.84,N,00,240813,C,T
20140304,10:11:21.153,P,ACW,,I,24,4.84,N,00,240815,C,
20140304,10:11:21.153,P,ACW,,I,19,4.84,N,00,240816,C,
20140304,10:11:24.010,D,ACW,,@,100,4.84,N,00,241128,C,T
20140304,10:11:50.454,P,ACW,,I,44,4.84,N,00,242654,C,
